"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @BrijalP32329337: Dear @_sachinbansal
Lik u, der r mny mens who r accused of #FakeCases lik 498a,DV,Crpc125,377,etc
Women demands huge a…",FALSE,0,NA,2020-03-08 01:55:57,FALSE,NA,"1236470681098792960",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","gaikwadsr123",73,TRUE,FALSE,NA,NA
"RT @realmemobiles: Enjoy #6CamerasProDisplay like @BeingSalmanKhan with #realme6Pro starting at <U+20B9>16,999.
-Dual In-display Selfie
-SDM 720G…",FALSE,0,NA,2020-03-08 01:55:40,FALSE,NA,"1236470610227847173",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Dede66272503",248,TRUE,FALSE,NA,NA
"RT @SoomitaKar: Why don’t #zomato and #deliveroo start delivering #498A to Indian households ? Ordering a #498A is actually a lot easier an…",FALSE,0,NA,2020-03-08 01:55:21,FALSE,NA,"1236470530959527936",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","vikas87_singh",7,TRUE,FALSE,NA,NA
"RT @Naveen_MRA: Dowry harassment: Flipkart co-founder Sachin Bansal's wife files case against him

The Man with Business tycoon spoon is no…",FALSE,0,NA,2020-03-08 01:54:37,FALSE,NA,"1236470343440592896",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Santosh26215429",51,TRUE,FALSE,NA,NA
"#Flipkart #FlipkartVideo #flipkartads #flipkartnews
#flipkartchor #FlipkartStories
#flipkartsupport… https://t.co/sJRpNJFmnD",FALSE,0,NA,2020-03-08 01:50:47,TRUE,NA,"1236469379899916288",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sahil29nov",0,FALSE,FALSE,NA,NA
"NCLAT Sets Aside CCI Order Closing Case Under Competition Act Against Flipkart; Directs Re-Probe https://t.co/pGavj1nUZQ",FALSE,0,NA,2020-03-08 01:49:07,FALSE,NA,"1236468963241934848",NA,"<a href=\"https://hocalwire.com\" rel=\"nofollow\">Hocalwire Social Share</a>","imsukriti",0,FALSE,FALSE,NA,NA
"40% Off : Dove Cream Beauty Bathing Bar (8 x 100 g) -- Flipkart -- Rs. 288.0 https://t.co/ZZZp2z4shU",FALSE,0,NA,2020-03-08 01:48:32,FALSE,NA,"1236468814407036928",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","OnlineDealsIN",0,FALSE,FALSE,NA,NA
"NCLAT Sets Aside CCI Order Closing Case Under Competition Act Against Flipkart; Directs Re-Probe https://t.co/tMtsEjrgz1",FALSE,0,NA,2020-03-08 01:48:28,FALSE,NA,"1236468795620782081",NA,"<a href=\"https://hocalwire.com\" rel=\"nofollow\">Hocalwire Social Share</a>","nationalizer",0,FALSE,FALSE,NA,NA
"NCLAT Sets Aside CCI Order Closing Case Under Competition Act Against Flipkart; Directs Re-Probe https://t.co/wS8XouYh94",FALSE,2,NA,2020-03-08 01:48:28,FALSE,NA,"1236468795578826752",NA,"<a href=\"https://hocalwire.com\" rel=\"nofollow\">Hocalwire Social Share</a>","LiveLawIndia",1,FALSE,FALSE,NA,NA
"NCLAT Sets Aside CCI Order Closing Case Under Competition Act Against Flipkart; Directs Re-Probe https://t.co/vs0J4JufUe",FALSE,1,NA,2020-03-08 01:48:27,FALSE,NA,"1236468795545247744",NA,"<a href=\"https://hocalwire.com\" rel=\"nofollow\">Hocalwire Social Share</a>","answeringlaw",0,FALSE,FALSE,NA,NA
"NCLAT Sets Aside CCI Order Closing Case Under Competition Act Against Flipkart; Directs Re-Probe https://t.co/7AbeDwhzf5",FALSE,0,NA,2020-03-08 01:48:27,FALSE,NA,"1236468795541032961",NA,"<a href=\"https://hocalwire.com\" rel=\"nofollow\">Hocalwire Social Share</a>","_Akshita_Saxena",0,FALSE,FALSE,NA,NA
"RT @anotherdeep: @narendramodi @MoHFW_INDIA @NITIAayog +Just FYI, I tried purchasing inexpensive #N95mask/s online from @Flipkart @amazonIN…",FALSE,0,NA,2020-03-08 01:41:55,FALSE,NA,"1236467147506941953",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","anotherdeep",1,TRUE,FALSE,NA,NA
"@narendramodi @MoHFW_INDIA @NITIAayog @Flipkart @amazonIN + ditto experience when I try purchasing #handsanitizer.… https://t.co/trBktiphUg",FALSE,0,"anotherdeep",2020-03-08 01:40:21,TRUE,"1235453469470777346","1236466756379648006","123038711","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","anotherdeep",0,FALSE,FALSE,NA,NA
"@boy_noida @PMOIndia @narendramodi @amazon @Flipkart @amazonIN @AmitShahOffice @AmitShah @WHO This is india .. they… https://t.co/inC7xuOYWU",FALSE,0,"boy_noida",2020-03-08 01:40:18,TRUE,"1236362079293992960","1236466743758876674","1168143837509771270","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","paruljindal2000",0,FALSE,FALSE,NA,NA
"RT @deepakwagh85: Every coin has  2 sides.

Mere allegations are not truth.

People should learn to wait and hear another side of a #MenToo…",FALSE,0,NA,2020-03-08 01:28:39,FALSE,NA,"1236463810006978560",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","aarush7777",39,TRUE,FALSE,NA,NA
"RT @DharmendrChavda: @FlipkartStories @Flipkart Answer= 40%
#GifMeMore #FridayFeeling #FridayContest #FridayMotivation #ContestAlert 

@Fli…",FALSE,0,NA,2020-03-08 01:27:01,FALSE,NA,"1236463399455748098",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mv41988007",1,TRUE,FALSE,NA,NA
"@realmemobiles @Flipkart Poco X2 is much better option in this price segment.",FALSE,0,"realmemobiles",2020-03-08 01:21:57,FALSE,"1236282956173291520","1236462126513950720","986828524936990721","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","astroashish80",0,FALSE,FALSE,NA,NA
"@Flipkart @flipkartsupport @2GUD @2GUDSupport This is worst customer experience, I raised request to return on 20th… https://t.co/b6WYa7eYG9",FALSE,0,"Flipkart",2020-03-08 01:21:28,TRUE,NA,"1236462002215608320","57947109","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","im_raghav_",0,FALSE,FALSE,NA,NA
"RT @iammohu: Full time Wanted Delivery Boys for Flipkart Product in Tiruppur. 
Bike must. Salary 12000 + allowance and monthly incentives.…",FALSE,0,NA,2020-03-08 01:15:28,FALSE,NA,"1236460491779624962",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PRANAVV29",22,TRUE,FALSE,NA,NA
"@HarperCollinsIN @BhavKang @AshokKhemka_IAS Have already pre-ordered it on @Flipkart. Just eager to read it in one… https://t.co/5cgniLclE7",FALSE,0,"HarperCollinsIN",2020-03-08 01:14:06,TRUE,"1236434338306068481","1236460150153592832","55171734","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","biharilad",0,FALSE,FALSE,NA,NA
"@IndiaPOCO That's good. However it is out of stock in seconds during flash sale on Flipkart. I failed to buy thrice… https://t.co/203rIUIVhg",FALSE,0,"IndiaPOCO",2020-03-08 01:11:02,TRUE,"1236297326773170177","1236459377281957890","1008926867875753985","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SwadesDas",0,FALSE,FALSE,NA,NA
"RT @MyNation_KA: #MenToo #SaveTheMales
If this case was filed in 2007-2008, he wouldn’t have created Flipkart and India would have missed a…",FALSE,0,NA,2020-03-08 01:08:08,FALSE,NA,"1236458649184137216",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Gautam073",31,TRUE,FALSE,NA,NA
"RT @_sameernigam: @imrohitsanj @saisrinivas @PhonePe_ @NPCI_NPCI @ICICIBank Hmm. Clearly I still have @Flipkart in my bloodstream buddy. Sp…",FALSE,0,NA,2020-03-08 01:03:49,FALSE,NA,"1236457563027202048",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","amittiwari607",1,TRUE,FALSE,NA,NA
"RT @BhaktoKeBhakt: As per the United Nations Survey on Crime Trends, 2,50,000 women are raped annually in the world. Which means, statistic…",FALSE,0,NA,2020-03-08 01:01:07,FALSE,NA,"1236456881524260864",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","duryodan_",1,TRUE,FALSE,NA,NA
"RT @MyNation_KA: Filing dowry harassment after 12 years of marriage.... A man worth 7500+ Crores forcing wife to transfer her properties...…",FALSE,0,NA,2020-03-08 00:56:21,FALSE,NA,"1236455681332400129",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MyNation_Bob",74,TRUE,FALSE,NA,NA
"RT @ByRakeshSimha: Sachin Bansal took home Rs 900 crore after selling Flipkart. He bought an apartment in UB City for Rs 30 crore. Why woul…",FALSE,0,NA,2020-03-08 00:56:02,FALSE,NA,"1236455600449392641",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sandeepvarma15",29,TRUE,FALSE,NA,NA
"RT @deepakwagh85: Every coin has  2 sides.

Mere allegations are not truth.

People should learn to wait and hear another side of a #MenToo…",FALSE,0,NA,2020-03-08 00:48:40,FALSE,NA,"1236453747359768577",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","P_R_A_KASH",39,TRUE,FALSE,NA,NA
"@MrRanjan7489 Sorry to hear that. We understand the issue raised about your Flipkart account. We'll definitely help… https://t.co/YI9Wx7jVBm",FALSE,1,"MrRanjan7489",2020-03-08 00:46:47,TRUE,"1236452315202064384","1236453275710500864","920665336008941568","<a href=\"http://www.flipkart.com\" rel=\"nofollow\">SocialCS Flipkart</a>","flipkartsupport",0,FALSE,FALSE,NA,NA
"RT @RedmiIndia: Great deals on #RedmiNote7Pro &amp; #RedmiNote7S! Hurry, offer ends at midnight!

Avail additional 10% instant discount on @Axi…",FALSE,0,NA,2020-03-08 00:44:41,FALSE,NA,"1236452747781664768",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Dilshadx1",22,TRUE,FALSE,NA,NA
"RT @RedmiIndia: Quench your need for speed with unimaginable performance and power efficiency from a device that's unlike any other!

#TheA…",FALSE,0,NA,2020-03-08 00:44:20,FALSE,NA,"1236452657901887489",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Dilshadx1",257,TRUE,FALSE,NA,NA
"Cool.... Zflip or Note 10 +? Credits to @MaxWinebach #technews #samsungcase #hottub #coolbaby #samsungs7edge… https://t.co/qvOGHcFz0K",FALSE,0,NA,2020-03-08 00:43:52,TRUE,NA,"1236452540075532288",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FewTechsLater",0,FALSE,FALSE,NA,NA
"RT @aliaa08: Crazy shopping ahead, guys! <U+0001F929> If you love being trendy and LOVE sales, your time has come <U+0001F6CD> Shop at Flipkart Fashion’s Best of…",FALSE,0,NA,2020-03-08 00:43:31,FALSE,NA,"1236452451877662721",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MridhaOmi",242,TRUE,FALSE,NA,NA
"RT @SoomitaKar: Why don’t #zomato and #deliveroo start delivering #498A to Indian households ? Ordering a #498A is actually a lot easier an…",FALSE,0,NA,2020-03-08 00:43:06,FALSE,NA,"1236452348425199617",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","iafjd",7,TRUE,FALSE,NA,NA
"RT @iammohu: Full time Wanted Delivery Boys for Flipkart Product in Tiruppur. 
Bike must. Salary 12000 + allowance and monthly incentives.…",FALSE,0,NA,2020-03-08 00:37:15,FALSE,NA,"1236450876182544384",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SalSaravana",22,TRUE,FALSE,NA,NA
"RT @Sitaram30188115: #YesBank's 92,065 PoS machines, 8.27 lakh credit cards &amp; 28.5 lakh debit cards will stop functioning, as the bank has…",FALSE,0,NA,2020-03-08 00:32:24,FALSE,NA,"1236449653224116225",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","akhilesh661",3,TRUE,FALSE,NA,NA
"https://t.co/jtOmFQsGIr 93-55-150-150 also subscribe https://t.co/m65hFA0zxA https://t.co/4wRsjqGywh",FALSE,0,NA,2020-03-08 00:30:27,FALSE,NA,"1236449162729631744",NA,"<a href=\"http://postplanner.com\" rel=\"nofollow\">Post Planner Inc.</a>","UMEEDHOM",0,FALSE,FALSE,NA,NA
"RT @deepakwagh85: Every coin has  2 sides.

Mere allegations are not truth.

People should learn to wait and hear another side of a #MenToo…",FALSE,0,NA,2020-03-08 00:26:13,FALSE,NA,"1236448097498058752",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sachin_Gh83",39,TRUE,FALSE,NA,NA
"RT @iammohu: Full time Wanted Delivery Boys for Flipkart Product in Tiruppur. 
Bike must. Salary 12000 + allowance and monthly incentives.…",FALSE,0,NA,2020-03-08 00:26:04,FALSE,NA,"1236448063121653760",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Garudan_",22,TRUE,FALSE,NA,NA
"RT @ab_kashyap: @BiIndia @SanchDash Definitely fishy. Man worth a billion dollars, employing thousands of people all over India and giving…",FALSE,0,NA,2020-03-08 00:12:06,FALSE,NA,"1236444547267231744",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",4,TRUE,FALSE,NA,NA
"@Flipkart @realmemobiles My Raising style will be like\"Pro\" like a\" pro\"I want my daughter<U+0001F478><U+0001F917>
She never gonna be afr… https://t.co/qBXGLownID",FALSE,0,"Flipkart",2020-03-08 00:11:21,TRUE,"1236275907704184834","1236444358557106176","57947109","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chilled_Sup",0,FALSE,FALSE,NA,NA
"RT @abhimanyuraohry: What kind of joke #498A has become ??
A man with Thousands of Crores net worth has been slapped with #Dowry_harassment…",FALSE,0,NA,2020-03-08 00:09:35,FALSE,NA,"1236443914883588096",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",25,TRUE,FALSE,NA,NA
"RT @MensDayOutIndia: Flipkart Co-Founder Sachin Bansal’s Wife Files Section #498A Alleging Dowry &amp; Sexual Harassment

<U+25AA><U+FE0F>Wife has charged Ba…",FALSE,0,NA,2020-03-08 00:09:17,FALSE,NA,"1236443836827623424",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",160,TRUE,FALSE,NA,NA
"RT @ET_Specials: Dowry case against #Flipkart 's #SachinBansal
https://t.co/sE9jRIHCq7
#Flipkart #DowryCase",FALSE,0,NA,2020-03-08 00:08:47,FALSE,NA,"1236443709547274240",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",1,TRUE,FALSE,NA,NA
"RT @kingchiru15: Not sure if this news is true. Already its every where including his wiki page. But very sad to here!

Dowry Harassment Ca…",FALSE,0,NA,2020-03-08 00:08:18,FALSE,NA,"1236443589720195073",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",1,TRUE,FALSE,NA,NA
"RT @its_skp: @_sachinbansal 
recently heard that Sachin Bansal, Co-Founder of Flipkart facing dowry harassment charges. It sounds so fake a…",FALSE,0,NA,2020-03-08 00:01:12,FALSE,NA,"1236441802053320705",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","khot_iqbal",18,TRUE,FALSE,NA,NA
"RT @iammohu: Full time Wanted Delivery Boys for Flipkart Product in Tiruppur. 
Bike must. Salary 12000 + allowance and monthly incentives.…",FALSE,0,NA,2020-03-08 00:00:58,FALSE,NA,"1236441743194640384",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Jack____Sparr0w",22,TRUE,FALSE,NA,NA
"RT @FlipkartStories: Are you ready for another #GifMeMore contest? We’ve got one coming up shortly so stay tuned and stand a chance to win…",FALSE,0,NA,2020-03-07 23:56:40,FALSE,NA,"1236440660896436224",NA,"<a href=\"http://priceupdates.in/\" rel=\"nofollow\">PriceUpdate.in Bot</a>","priceupdates_in",65,TRUE,FALSE,NA,NA
"RT @ambar_hitman: Hailing from a business family, IIT graduate, past employee of Amazon, ceo of Flipkart for 10 years, who then sold his sh…",FALSE,0,NA,2020-03-07 23:56:22,FALSE,NA,"1236440584740466688",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",5,TRUE,FALSE,NA,NA
"RT @ETNOWlive: #PriyaBansal told the police in her complaint that her father had spent over Rs 50 lakh for the wedding &amp; had given #SachinB…",FALSE,0,NA,2020-03-07 23:55:53,FALSE,NA,"1236440464481333248",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",4,TRUE,FALSE,NA,NA
"RT @Rahul_arya26: Another good example of #FakeCases . The key is here to #fight against #GenderBiasedLaws . I hope he will not settle thes…",FALSE,0,NA,2020-03-07 23:55:18,FALSE,NA,"1236440317710098432",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",13,TRUE,FALSE,NA,NA
"RT @AtulRChaudhary: Nonsense.Dowry cases are joke..they are not helping real needy woman. Now this lady will snatch away half of his wealth…",FALSE,0,NA,2020-03-07 23:51:24,FALSE,NA,"1236439338671456257",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",17,TRUE,FALSE,NA,NA
"Yes Bank Impact: PhonePe, Swiggy, Flipkart Affected By the Moratorium on Private Bank [Update]… https://t.co/d0LKEyzWuV",FALSE,0,NA,2020-03-07 23:50:57,TRUE,NA,"1236439223546392576",NA,"<a href=\"http://publicize.wp.com/\" rel=\"nofollow\">WordPress.com</a>","MediaDusk",0,FALSE,FALSE,NA,NA
"RT @realmemobiles: Sending a little Xtra love to you!
Get flat <U+20B9>1,000 off on #realmeXT &amp; upto <U+20B9>3,000 Bump Up offer on #realmeX2 &amp; #realmeX2…",FALSE,0,NA,2020-03-07 23:24:02,FALSE,NA,"1236432448017149952",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PaulSwapnamoy",17,TRUE,FALSE,NA,NA
"RT @MadhavSheth1: After bringing 20x Zoom to premium flagships like #realmeX2Pro and #realmeX50Pro, it’s time to introduce this much wanted…",FALSE,0,NA,2020-03-07 23:17:57,FALSE,NA,"1236430918606147584",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","rehanak55",68,TRUE,FALSE,NA,NA
"RT @HarshGuleria90: This can happen only in India. Plz do something<U+0001F64F>
@drharshvardhan @AyushmanNHA @MoHFW_INDIA @narendramodi @myogiadityana…",FALSE,0,NA,2020-03-07 23:15:45,FALSE,NA,"1236430363720851456",NA,"<a href=\"https://twitter.com/HinduNatl\" rel=\"nofollow\">Hindu Nationalist RT app</a>","HinduNatl",1,TRUE,FALSE,NA,NA
"RT @deepakwagh85: Every coin has  2 sides.

Mere allegations are not truth.

People should learn to wait and hear another side of a #MenToo…",FALSE,0,NA,2020-03-07 23:13:13,FALSE,NA,"1236429725683179520",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Armaansjain",39,TRUE,FALSE,NA,NA
"@Rohit39485715 To make sure that your Flipkart account information is safe, please DM us by clicking the below link… https://t.co/XvZ8nD5rYD",FALSE,0,"Rohit39485715",2020-03-07 23:11:44,TRUE,"1236429028073992192","1236429354495700992","1236427439036760064","<a href=\"http://www.flipkart.com\" rel=\"nofollow\">SocialCS Flipkart</a>","flipkartsupport",0,FALSE,FALSE,NA,NA
"RT @iammercyogbonna: Sooo we joined the challenge... The making was very hilarious <U+0001F923><U+0001F923>.. Legit had to beg 
#Flipkart #fliptheswitchchallenge…",FALSE,0,NA,2020-03-07 23:11:04,FALSE,NA,"1236429184630689795",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Thebeaurifulman",18,TRUE,FALSE,NA,NA
"RT @cyberpeacecorps: #ContestAlert
#ThursdayTrivia is back! Comment below your answers and stand a chance to win #Flipkart Gift Card worth…",FALSE,0,NA,2020-03-07 23:03:47,FALSE,NA,"1236427355482185729",NA,"<a href=\"https://abdirahiimyassin.weebly.com\" rel=\"nofollow\">Cyber Security Feed</a>","cybersec_feeds",255,TRUE,FALSE,NA,NA
"RT @deepakwagh85: Every coin has  2 sides.

Mere allegations are not truth.

People should learn to wait and hear another side of a #MenToo…",FALSE,0,NA,2020-03-07 23:00:08,FALSE,NA,"1236426433372790790",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","BansalGaurav2",39,TRUE,FALSE,NA,NA
"RT @iammohu: Full time Wanted Delivery Boys for Flipkart Product in Tiruppur. 
Bike must. Salary 12000 + allowance and monthly incentives.…",FALSE,0,NA,2020-03-07 22:56:29,FALSE,NA,"1236425517454114816",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","itz_viragu",22,TRUE,FALSE,NA,NA
"This can happen only in India. Plz do something<U+0001F64F>
@drharshvardhan @AyushmanNHA @MoHFW_INDIA @narendramodi… https://t.co/AMivnmAzFj",FALSE,0,NA,2020-03-07 22:56:13,TRUE,NA,"1236425447816101888",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HarshGuleria90",1,FALSE,FALSE,NA,NA
"RT @iammohu: Full time Wanted Delivery Boys for Flipkart Product in Tiruppur. 
Bike must. Salary 12000 + allowance and monthly incentives.…",FALSE,0,NA,2020-03-07 22:31:53,FALSE,NA,"1236419327663804416",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","skkworld",22,TRUE,FALSE,NA,NA
"RT @MercurialNight: Image by Flipkart

@Banquozghost 

#poetry
#iamwriting",FALSE,0,NA,2020-03-07 22:30:59,FALSE,NA,"1236419101288853504",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Banquozghost",1,TRUE,FALSE,NA,NA
"Scuderia Ferrari 0830487 XX KERS Analog 
 <U+0001F539> Offer price-<U+20B9>8,365
 <U+0001F539> MRP-<U+20B9>11,950
 <U+0001F539> Saving: 30% off
 <U+2728> Reviews-4.1 | 7… https://t.co/2Mozc5lKZt",FALSE,0,NA,2020-03-07 22:27:28,TRUE,NA,"1236418214768316417",NA,"<a href=\"http://xtradeals.in\" rel=\"nofollow\">xtradeals_app</a>","XtraDealss",0,FALSE,FALSE,NA,NA
"As per the United Nations Survey on Crime Trends, 2,50,000 women are raped annually in the world. Which means, stat… https://t.co/eFK4JbRUW9",FALSE,2,NA,2020-03-07 22:23:59,TRUE,NA,"1236417338863276038",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","BhaktoKeBhakt",1,FALSE,FALSE,NA,NA
"RT @EarthAccounting: Walmart's Flipkart faces further anti-trust probe in #India https://t.co/ktSpaRTGNI #logistics",FALSE,0,NA,2020-03-07 22:23:09,FALSE,NA,"1236417127210500098",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Booradley41",2,TRUE,FALSE,NA,NA
"RT @realmemobiles: Enjoy seamless viewing with 64MP #ProCameraProDisplay.
The 90Hz Smooth Display that comes with #realme6 provides you an…",FALSE,0,NA,2020-03-07 22:19:52,FALSE,NA,"1236416302866206721",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SilvanusPeter5",46,TRUE,FALSE,NA,NA
"RT @deepakwagh85: Every coin has  2 sides.

Mere allegations are not truth.

People should learn to wait and hear another side of a #MenToo…",FALSE,0,NA,2020-03-07 22:18:38,FALSE,NA,"1236415992189734912",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","someshpsingh",39,TRUE,FALSE,NA,NA
"RT @EarthAccounting: Walmart's Flipkart faces further anti-trust probe in #India https://t.co/ktSpaRTGNI #logistics",FALSE,0,NA,2020-03-07 22:17:29,FALSE,NA,"1236415701818228736",NA,"<a href=\"http://www.delhilogisticsforum.com/\" rel=\"nofollow\">Retweet for Logistics Forum</a>","ManishS10090357",2,TRUE,FALSE,NA,NA
"Walmart's Flipkart faces further anti-trust probe in #India https://t.co/ktSpaRTGNI #logistics",FALSE,1,NA,2020-03-07 22:12:33,FALSE,NA,"1236414459767214080",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","EarthAccounting",2,FALSE,FALSE,NA,NA
"@pramod2712 To make sure that your Flipkart account information is safe, please DM us by clicking the below link. ^… https://t.co/UXDW5r7Qnq",FALSE,0,"pramod2712",2020-03-07 22:10:03,TRUE,"1236413257608499203","1236413831858905088","3315679746","<a href=\"http://www.flipkart.com\" rel=\"nofollow\">SocialCS Flipkart</a>","flipkartsupport",0,FALSE,FALSE,NA,NA
"@flipkartsupport why my Flipkart pay later option is not showing in phonepe account ?",FALSE,0,"flipkartsupport",2020-03-07 22:07:46,FALSE,NA,"1236413257608499203","951522626","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","pramod2712",0,FALSE,FALSE,NA,NA
"Dear @Flipkart  why You not deliverable in jammu 
180001 pin code 
It's humble request to you 
Action fast… https://t.co/FsIMMDSgpI",FALSE,0,NA,2020-03-07 22:06:40,TRUE,NA,"1236412981656694784",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Shahrukh_Khan_9",0,FALSE,FALSE,NA,NA
"@DrVeer86 Also boycott Pepsi, Coke, Flipkart, Amazon, Rafale, Bofors, Mig, Mirage, Boeing, Airbus, Diesel, CNG, Dol… https://t.co/l3akpqdmOf",FALSE,0,"DrVeer86",2020-03-07 21:47:03,TRUE,"1236279851532685313","1236408044898013184","2955596982","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","HussainRakid",0,FALSE,FALSE,NA,NA
"OM Shampoo Towels -No Water &amp; Rinsing Re
 <U+0001F539> Offer price-<U+20B9>180
 <U+0001F539> MRP-<U+20B9>900
 <U+0001F539> Saving: 80% off
 <U+2728> Reviews-3.8 | 23 Rat… https://t.co/JLc7JjnRoQ",FALSE,0,NA,2020-03-07 21:41:55,TRUE,NA,"1236406750712147979",NA,"<a href=\"http://xtradeals.in\" rel=\"nofollow\">xtradeals_app</a>","XtraDealss",0,FALSE,FALSE,NA,NA
"@FlipkartStories @Flipkart Like a Women 
#LikeAWoman 
#GifMeMore
@Flipkart #FridayFeeling #ContestAlert… https://t.co/PDhRCgP66O",FALSE,0,"FlipkartStories",2020-03-07 21:41:26,TRUE,"1235907247714099201","1236406631509962759","3502391593","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dr_nm02",0,FALSE,FALSE,NA,NA
